order_2003,caseno_2003,jurisid,full_fip,stfips_2003,stcofips,countyfp,statefp,placefp,survnum_2003,juris_2003,lsadc_2003,basename,areaname_2003,coname_2003,county_name,region,state_name,cmsano99_2003,cmsanm99_2003,cmsast_2003,resp1994_2003,surv1994_2003,pop00tot_2003,pop2000,land_tot_2003,sample_2003,jurtype_2003,jurtype2_2003,n_juris_2003,n_surv_2003,jurstype_2003,jurscode_2003,popcode_2003,titlcode_2003,zipcode_2003,plan_2003,planyear_2003,zoneord_2003,zoneyear_2003,maxdens_2003,maxdchng_2003,mobhome_2003,hypodev_2003,rzvote_2003,selectrz_2003,anexvote_2003,anexyear_2003,glimit_2003,grwth_limit_2003,usbusa_2003,usbdate_2003,ugb_2003,ugbdate_2003,grnbelt_2003,gbdate_2003,ull_2003,ulldate_2003,resdpace_2003,pcntcont_2003,pcntyear_2003,bcnumber_2003,moratyn_2003,morat_2003,moratpct_2003,moratst_2003,moratexp_2003,moratend_2003,mafexmp_2003,otherglm_2003,glmstart_2003,glmend_2003,impctfee_2003,ifyn_2003,if_cbc,if_formula,ifsfrate_2003,ifsinfam_2003,ifmfrate_2003,ifschool_2003,ifstorm_2003,iftransp_2003,ifpubsaf_2003,ifwater_2003,ifparkos_2003,ifwsuply_2003,ifwaste_2003,ifother_2003,ifotype1_2003,ifotype2_2003,ifotype3_2003,ifotype4_2003,afincntv_2003,afinctv2_2003,afbonus_2003,afinclzn_2003,afincpct_2003,izpctbin_2003,afhsgfee_2003,affastrk_2003,aflinkfe_2003,afother_2003,afother1_2003,afother2_2003,afother3_2003,afother4_2003,afother5_2003,afother6_2003,oprogram_2003,opstaff_2003,oppha_2003,opconvrs_2003,opwaiver_2003,opother_2003,opother1_2003,opother2_2003,opother3_2003,opother4_2003,affunits_2003,rehabpub_2003,ahpub_2003,rehabprv_2003,ahprvloc_2003,rehabfed_2003,ahprvfed_2003,aftotal_2003,afmech_2003,ahtf_2003,reg1970_2003,reg1980_2003,reg1990_2003,regchnge_2003,apfo_2003,apfodate_2003,apschool_2003,apstorm_2003,aptrans_2003,appubsaf_2003,apwater_2003,appark_2003,apother_2003,aptotal_2003,ap2subjs_2003,ap4subjs_2003,filter___2003,apfo_yn_2003,data03_2003,areakey_2003,pmsano99_2003,intptlat_2003,intptlon_2003,zoning_2003,spwlcntr_2003,pacecntl_2003,fee_sfdu_2003,dborincl_2003,spcnt2_2003,pacecnt2_2003,popcode2_2003,cmsastpc_2003,cmsaspc2_2003,impctfe2_2003,popcode3_2003,stpopjt_2003,jtstpop_2003,jtstcmpo_2003,plan2003_2003,zone_2003,ldoz_2003,hdok_2003,morat_yn_2003,ahdb_2003,ahin_2003,zndn_2003,znup_2003,pace_2003,juristype,jurisbin,popbin
764,764,"4863284","4815763284",48,"48157","157","48","63284","1603","Rosenberg","58","Rosenberg","TX, Rosenberg","Fort Bend County","Fort Bend County","South","TX",3362,"Houston-Galveston-Brazoria, TX CMSA",336248,0,1,24043,24175,55024880,0,1,1,12,8,1,1,2,1,77471,1,1999,0,.n,.n,.s,.s,.s,.s,.s,.s,.s,0,0,0,.n,0,.n,0,.n,0,.n,0,.n,.n,.n,0,0,.n,.n,,.n,.n,.s,.s,.s,2,1,0,1,.s,.n,.n,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,.n,.n,,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,0,.s,.s,.s,.s,.s,.s,.s,.s,.s,0,.s,.s,.s,.s,.s,.s,.s,0,0,1,1,1,0,0,.n,.n,.n,.n,.n,.n,.n,,0,0,0,,0,1,"4863284",3360,29.552388,-95.80489900000001,0,0,0,,0,0,0,3,3362483,3362483,1,1,4831,1483,14833,1,0,0,0,0,0,0,0,0,0,"city",1,2
754,754,"4820344","4816720344",48,"48167","167","48","20344","1558","Dickinson","58","Dickinson","TX, Dickinson","Galveston County","Galveston County","South","TX",3362,"Houston-Galveston-Brazoria, TX CMSA",336248,-1,0,17093,16946,25002218,0,1,1,16,5,1,1,1,2,77539,1,2001,1,2001,2,2,0,0,1,.n,0,.n,0,0,0,.n,0,.n,0,.n,0,.n,0,.n,.n,.n,0,0,.n,.n,,.n,.n,.s,.s,.s,0,0,0,0,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,0,1,.n,.n,,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,0,.s,.s,.s,.s,.s,.s,.s,.s,.s,0,20,1,50,1,,,70,0,0,1,1,2,1,.s,.s,.s,.s,.s,.s,.s,.s,,.s,.n,.n,1,.s,1,"4820344",2920,29.460467,-95.053856,3,0,0,,0,0,0,2,3362482,3362482,0,1,4821,1482,14832,1,1,1,0,0,0,0,1,0,0,"city",1,1
755,755,"4827648","4816727648",48,"48167","167","48","27648","3224","Friendswood","58","Friendswood","TX, Friendswood","Galveston County","Galveston County","South","TX",3362,"Houston-Galveston-Brazoria, TX CMSA",336248,1,1,29037,28734,54447444,0,1,1,12,8,1,1,2,2,77546,1,.s,1,2002,3,.s,2,1,1,.n,.s,.s,0,0,0,.n,0,.n,0,.n,0,.n,0,.n,.n,.n,0,0,.n,.n,,.n,.n,0,.n,.n,2,1,0,1,.s,1485,.n,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,.n,.n,,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,0,.s,.s,.s,.s,.s,.s,.s,.s,.s,0,.s,.s,.s,.s,.s,.s,.s,0,0,1,3,4,1,.s,.s,.s,.s,.s,.s,.s,.s,,.s,.n,.n,,.s,1,"4827648",2920,29.512532,-95.19793300000001,4,0,0,2,0,0,0,3,3362483,3362483,1,1,4831,1483,14833,1,1,0,0,0,0,0,0,0,0,"city",1,2
760,760,"4841980","4816741980",48,"48167","167","48","41980","1588","League City","58","League City","TX, League City","Galveston County","Galveston County","South","TX",3362,"Houston-Galveston-Brazoria, TX CMSA",336248,1,1,45444,45282,132711221,0,1,1,12,8,1,1,2,2,77573,1,2002,1,1999,2,1,2,2,1,.n,0,.n,0,0,0,.n,0,.n,0,.n,0,.n,0,.n,.n,.n,0,0,.n,.n,,.n,.n,.s,.s,.s,2,1,0,1,.s,1834,.n,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,.n,.n,,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,0,.s,.s,.s,.s,.s,.s,.s,.s,.s,0,,,,,,,,0,0,4,3,1,1,.s,.s,.s,.s,.s,.s,.s,.s,,.s,.n,.n,,.s,1,"4841980",2920,29.499797,-95.08978399999999,3,0,0,2,0,0,0,3,3362483,3362483,1,1,4831,1483,14833,1,1,1,0,0,0,0,0,0,0,"city",1,2
1595,1595,"4866128","4818766128",48,"48187","187","48","66128","3244","Schertz","58","Schertz","TX, Schertz","Guadalupe County","Guadalupe County","South","TX",7240,"San Antonio, TX MSA",724048,-1,0,18694,18458,64052584,0,1,1,3,2,1,1,1,1,78154,1,2002,1,.s,.s,.s,.s,.s,.s,.s,0,.n,1,1,0,.n,0,.n,1,.s,0,.n,0,.n,.n,.n,0,0,.n,.n,,.n,.n,.s,.s,.s,2,1,0,1,.s,3122.94,12556,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,,.n,0,1,0,0,0,0,0,0,0,0,0,.s,.s,.s,.s,.s,.s,.s,.s,.s,0,,.s,,.s,,.s,149,,.s,2,3,4,1,2,2003,0,1,0,0,0,0,0,1,0,0,0,1,1,"4866128",7240,29.566728,-98.26433900000001,1,1,0,3,0,1,0,2,7240482,7240482,1,1,4821,1482,14892,1,1,0,0,0,0,0,0,0,0,"city",1,1
1596,1596,"4866644","4818766644",48,"48187","187","48","66644","1610","Seguin","58","Seguin","TX, Seguin","Guadalupe County","Guadalupe County","South","TX",7240,"San Antonio, TX MSA",724048,-1,0,22011,21827,49262886,0,1,1,5,1,1,1,2,1,78155,1,1995,1,1997,4,1,2,1,0,.n,0,.n,0,0,0,.n,0,.n,0,.n,0,.n,0,.n,.n,.n,0,0,.n,.n,,.n,.n,.s,.s,.s,2,1,0,1,.s,1000,500,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,,.n,0,0,0,0,0,0,0,0,0,0,1,.s,.s,.s,.s,.s,.s,.s,.s,.s,0,10,1,,.s,,.s,,0,0,1,1,4,1,.s,.s,.s,.s,.s,.s,.s,.s,,.s,.n,.n,0,.s,1,"4866644",7240,29.574329,-97.965332,5,0,0,2,0,0,0,3,7240483,7240482,1,1,4821,1482,14892,1,1,0,0,0,0,0,0,0,0,"city",1,2
751,751,"4806128","4820106128",48,"48201","201","48","06128","1540","Baytown","58","Baytown","TX, Baytown","Harris County","Harris County","South","TX",3362,"Houston-Galveston-Brazoria, TX CMSA",336248,1,1,66430,66944,84573003,0,1,1,5,1,1,1,3,1,77521,1,2000,1,1995,4,2,2,1,1,.n,1,.s,0,0,0,.n,0,.n,0,.n,0,.n,0,.n,.n,.n,0,0,.n,.n,,.n,.n,.s,.s,.s,1,1,1,0,.n,.n,.n,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,.n,.n,,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,1,0,1,0,0,1,224,0,0,0,0,246,1,,.s,,.s,246,2,0,2,3,4,1,.s,.s,.s,.s,.s,.s,.s,.s,,.s,.n,.n,0,.s,1,"4806128",3360,29.743752,-94.965767,5,0,0,,0,0,0,4,3362484,3362484,1,2,4841,1484,14834,1,1,0,0,0,0,0,1,0,0,"city",1,3
756,756,"4835000","4820135000",48,"48201","201","48","35000","3125","Houston","58","Houston","TX, Houston","Harris County","Harris County","South","TX",3362,"Houston-Galveston-Brazoria, TX CMSA",336248,1,1,1953631,1954848,1500681723,0,1,1,2,1,1,1,4,1,77251,0,.n,0,.n,.n,.n,.n,.n,.n,.n,0,.n,0,0,0,.n,0,.n,0,.n,0,.n,0,.n,.n,.n,0,0,.n,.n,,.n,.n,.s,.s,.s,1,1,1,0,.n,.n,.n,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,,.n,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,224,0,0,0,0,,.s,,.s,,.s,,1,1,1,1,1,0,.s,.s,.s,.s,.s,.s,.s,.s,,.s,.n,.n,0,.s,1,"4835000",3360,29.762895,-95.383173,0,0,0,,1,0,0,6,3362486,3362484,1,2,4841,1484,14834,0,0,0,0,0,1,0,0,0,0,"city",1,5
757,757,"4835348","4820135348",48,"48201","201","48","35348","1579","Humble","58","Humble","TX, Humble","Harris County","Harris County","South","TX",3362,"Houston-Galveston-Brazoria, TX CMSA",336248,0,1,14579,14680,25556674,0,1,1,16,5,1,1,1,5,77338,0,.n,0,.n,.n,.n,.n,.n,.n,.n,0,.n,.s,0,.s,.s,.s,.s,.s,.s,.s,.s,0,.n,.n,.n,0,0,.n,.n,,.n,.n,.s,.s,.s,0,0,0,0,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,0,1,.n,.n,,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,0,.s,.s,.s,.s,.s,.s,.s,.s,.s,0,.s,.s,.s,.s,.s,.s,.s,0,0,.s,.s,.s,.s,.s,.s,.s,.s,.s,.s,.s,.s,,.s,.n,.n,,.s,1,"4835348",3360,29.99492,-95.26487299999999,0,,0,,0,,0,2,3362482,3362482,0,1,4821,1482,14832,0,0,0,0,0,0,0,0,0,0,"city",1,1
758,758,"4841440","4820141440",48,"48201","201","48","41440","1585","La Porte","58","La Porte","TX, La Porte","Harris County","Harris County","South","TX",3362,"Houston-Galveston-Brazoria, TX CMSA",336248,0,1,31880,31899,49051965,0,1,1,12,8,1,1,2,2,77571,1,2001,1,.s,3,2,2,2,1,.n,0,.n,0,0,0,.n,0,.n,0,.n,0,.n,0,.n,.n,.n,0,0,.n,.n,,.n,.n,.s,.s,.s,0,0,0,0,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,0,1,.n,.n,,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,0,.s,.s,.s,.s,.s,.s,.s,.s,.s,0,300,1,,,,,320,0,0,4,4,4,0,.s,.s,.s,.s,.s,.s,.s,.s,,.s,.n,.n,,.s,1,"4841440",3360,29.664768,-95.040824,4,0,0,,0,0,0,3,3362483,3362483,0,1,4831,1483,14833,1,1,0,0,0,0,0,1,0,0,"city",1,2
761,761,"4856000","4820156000",48,"48201","201","48","56000","1597","Pasadena","58","Pasadena","TX, Pasadena","Harris County","Harris County","South","TX",3362,"Houston-Galveston-Brazoria, TX CMSA",336248,1,1,141674,141731,114378989,0,1,1,3,1,1,1,4,1,77501,1,1981,0,.n,.n,2,2,1,0,.n,0,.n,0,0,0,.n,0,.n,0,.n,0,.n,0,.n,.n,.n,0,0,.n,.n,,.n,.n,.s,.s,.s,2,1,0,1,.s,.n,.n,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,.n,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1030,1,,,1059,1,2389,1,1,3,3,3,0,2,1966,0,0,1,0,0,0,0,1,0,0,,1,1,"4856000",3360,29.676196,-95.173845,0,0,0,,0,0,0,5,3362485,3362484,1,2,4841,1484,14834,1,0,0,0,0,0,0,1,0,0,"city",1,4
765,765,"4877956","4820177956",48,"48201","201","48","77956","1624","West University Place","58","West University Place","TX, West University Place","Harris County","Harris County","South","TX",3362,"Houston-Galveston-Brazoria, TX CMSA",336248,1,1,14211,14211,5207032,0,1,1,16,5,1,1,1,2,17005,1,2000,1,2001,4,1,0,0,1,.n,0,.n,0,0,0,.n,0,.n,0,.n,0,.n,0,.n,.n,.n,0,0,.n,.n,,.n,.n,.s,.s,.s,0,0,0,0,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,0,1,.n,.n,,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,0,.s,.s,.s,.s,.s,.s,.s,.s,.s,1,.n,.n,.n,.n,.n,.n,.n,0,0,3,3,3,0,.s,.s,.s,.s,.s,.s,.s,.s,,.s,.n,.n,0,.s,1,"4877956",3360,29.715929,-95.432992,5,0,0,,0,0,0,2,3362482,3362482,0,1,4821,1482,14832,1,1,0,0,0,0,0,0,0,0,"city",1,1
43,43,"4865600","4820965600",48,"48209","209","48","65600","1607","San Marcos","58","San Marcos","TX, San Marcos","Hays County","Hays County","South","TX",640,"Austin-San Marcos, TX MSA",64048,-1,0,34733,34005,47160886,0,1,1,4,3,1,1,2,1,78666,1,1996,1,1984,5,1,2,1,0,.n,0,.n,1,1,0,.n,0,.n,1,1980,0,.n,0,.n,.n,.n,0,0,.n,.n,,.n,.n,.s,.s,.s,2,1,0,1,.s,3000,.n,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,,.n,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,.n,.n,.n,.n,0,.s,.s,.s,.s,.s,.s,.s,2,0,2,2,2,0,.s,.s,.s,.s,.s,.s,.s,.s,,.s,.n,.n,,.s,1,"4865600",640,29.879387,-97.938829,6,2,0,3,0,1,0,3,640483,640483,1,1,4831,1483,14893,1,1,0,1,0,0,0,0,0,0,"city",1,2
527,527,"4830920","4823130920",48,"48231","231","48","30920","3231","Greenville","58","Greenville","TX, Greenville","Hunt County","Hunt County","South","TX",1922,"Dallas-Fort Worth, TX CMSA",192248,-1,0,23960,24111,87833496,0,1,1,33,15,1,1,2,1,75402,1,.s,1,1990,5,1,2,1,0,.n,.s,.s,0,0,0,.n,0,.n,0,.n,0,.n,0,.n,.n,.n,0,0,.n,.n,,.n,.n,.s,.s,.s,0,0,0,0,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,0,1,.n,.n,,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,1,1,0,1,1,0,0,0,0,0,0,.s,.s,.s,.s,.s,.s,.s,0,0,4,4,3,-1,.s,.s,.s,.s,.s,.s,.s,.s,,.s,.n,.n,,.s,1,"4830920",1920,33.126004,-96.109703,6,0,0,,0,0,0,3,1922483,1922483,0,1,4831,1483,14893,1,1,0,1,0,0,0,0,0,0,"city",1,2
515,515,"4811428","4825111428",48,"48251","251","48","11428","3213","Burleson","58","Burleson","TX, Burleson","Johnson County","Johnson County","South","TX",1922,"Dallas-Fort Worth, TX CMSA",192248,1,1,20976,21263,50881331,0,1,1,33,15,1,1,2,2,76028,1,2000,1,1997,4,1,2,1,1,.n,0,.n,0,0,0,.n,0,.n,0,.n,0,.n,0,.n,.n,.n,0,0,.n,.n,,.n,.n,.s,.s,.s,2,1,0,1,.s,.n,.n,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,.n,.n,,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,0,.s,.s,.s,.s,.s,.s,.s,.s,.s,0,,,,,175,1,175,0,0,2,2,3,1,2,1999,0,0,0,0,1,1,0,2,0,0,,1,1,"4811428",2800,32.535939,-97.327257,5,0,0,,0,0,0,3,1922483,1922483,1,1,4831,1483,14893,1,1,0,0,0,0,0,0,0,0,"city",1,2
753,753,"4816432","4833916432",48,"48339","339","48","16432","1551","Conroe","58","Conroe","TX, Conroe","Montgomery County","Montgomery County","South","TX",3362,"Houston-Galveston-Brazoria, TX CMSA",336248,1,1,36811,36660,97878465,0,1,1,12,8,1,1,2,1,77305,0,.n,0,.n,.n,.n,.n,.n,.n,.n,0,.n,0,0,0,.n,0,.n,0,.n,0,.n,0,.n,.n,.n,0,0,.n,.n,,.n,.n,.s,.s,.s,0,0,0,0,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,0,1,.n,.n,,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,1,0,0,0,0,1,510,0,0,0,0,,.s,,.s,,.s,,0,0,3,2,1,-1,0,.n,.n,.n,.n,.n,.n,.n,,0,0,0,0,0,1,"4816432",3360,30.316124,-95.45880099999999,0,0,0,,0,0,0,3,3362483,3362483,0,1,4831,1483,14833,0,0,0,0,0,0,0,0,0,0,"city",1,2
542,542,"4876864","4836776864",48,"48367","367","48","76864","1623","Weatherford","58","Weatherford","TX, Weatherford","Parker County","Parker County","South","TX",1922,"Dallas-Fort Worth, TX CMSA",192248,0,1,19000,19155,54082884,0,1,1,15,7,1,1,1,1,76068,1,2002,1,1992,4,1,0,1,0,.n,0,.n,0,0,0,.n,0,.n,0,.n,0,.n,0,.n,.n,.n,0,0,.n,.n,,.n,.n,.s,.s,.s,0,0,0,0,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,0,1,.n,.n,,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,0,.s,.s,.s,.s,.s,.s,.s,.s,.s,1,.n,.n,.n,.n,.n,.n,.n,0,0,2,3,4,1,.s,.s,.s,.s,.s,.s,.s,.s,,.s,.n,.n,0,.s,1,"4876864",2800,32.759238,-97.784997,5,0,0,,0,0,0,2,1922482,1922482,0,1,4821,1482,14892,1,1,0,0,0,0,0,0,0,0,"city",1,1
537,537,"4862828","4839762828",48,"48397","397","48","62828","1602","Rockwall","58","Rockwall","TX, Rockwall","Rockwall County","Rockwall County","South","TX",1922,"Dallas-Fort Worth, TX CMSA",192248,1,1,17976,18320,57702610,0,1,1,15,7,1,1,1,1,75087,1,2001,1,2003,3,2,0,2,0,.n,0,.n,0,0,0,.n,0,.n,0,.n,0,.n,0,.n,.n,.n,1,2,1,2002,1,2003,0,0,.n,.n,2,1,0,1,.s,.n,.n,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,.n,.n,,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,0,.s,.s,.s,.s,.s,.s,.s,.s,.s,0,.s,.s,.s,.s,.s,.s,.s,1,1,2,2,1,-1,.s,.s,.s,.s,.s,.s,.s,.s,,.s,.n,.n,,.s,1,"4862828",1920,32.920014,-96.459715,4,0,0,,0,0,0,2,1922482,1922482,1,1,4821,1482,14892,1,1,0,0,1,0,0,1,0,0,"city",1,1
512,512,"4804000","4843904000",48,"48439","439","48","04000","1536","Arlington","58","Arlington","TX, Arlington","Tarrant County","Tarrant County","South","TX",1922,"Dallas-Fort Worth, TX CMSA",192248,1,1,332969,332695,248168271,0,1,1,3,2,1,1,4,2,76010,1,2001,1,1994,4,1,2,1,1,.n,0,.n,0,0,0,.n,0,.n,0,.n,0,.n,0,.n,.n,.n,0,0,.n,.n,,.n,.n,.s,.s,.s,1,1,1,0,.n,.n,.n,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,,.n,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,.s,,.s,,.s,,,.s,2,2,2,0,.s,.s,.s,.s,.s,.s,.s,.s,,.s,.n,.n,0,.s,1,"4804000",2800,32.705033,-97.122839,5,0,0,,0,0,0,6,1922486,1922486,1,2,4861,1486,14895,1,1,0,0,0,0,0,0,0,0,"city",1,5
514,514,"4807552","4843907552",48,"48439","439","48","07552","1543","Benbrook","58","Benbrook","TX, Benbrook","Tarrant County","Tarrant County","South","TX",1922,"Dallas-Fort Worth, TX CMSA",192248,1,1,20208,19861,29662738,0,1,1,33,15,1,1,2,2,76126,1,2002,1,2002,4,1,.s,1,0,.n,0,.n,1,1,0,.n,0,.n,1,1978,0,.n,0,.n,.n,.n,0,0,.n,.n,,.n,.n,.s,.s,.s,2,1,0,1,.s,2386.01,244.52,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,.n,.n,,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,0,.s,.s,.s,.s,.s,.s,.s,.s,.s,1,.n,.n,.n,.n,.n,.n,.n,0,0,3,3,3,0,2,8888,0,0,0,0,1,0,0,1,0,0,0,1,1,"4807552",2800,32.684658,-97.456692,5,2,0,3,0,1,0,3,1922483,1922483,1,1,4831,1483,14893,1,1,0,0,0,0,0,0,0,0,"city",1,1
517,517,"4815988","4843915988",48,"48439","439","48","15988","1550","Colleyville","58","Colleyville","TX, Colleyville","Tarrant County","Tarrant County","South","TX",1922,"Dallas-Fort Worth, TX CMSA",192248,1,1,19636,19574,33912918,0,1,1,15,7,1,1,1,1,76034,1,1998,1,1996,1,1,0,1,0,.n,0,.n,.s,0,.s,.s,.s,.s,.s,.s,.s,.s,0,.n,.n,.n,0,0,.n,.n,,.n,.n,.s,.s,.s,2,1,0,1,.s,.n,.n,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,.n,.n,,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,1,0,0,0,0,1,600,0,0,0,1,.n,.n,.n,.n,.n,.n,.n,0,0,2,3,4,1,1,.n,.n,.n,.n,.n,.n,.n,,0,0,0,0,0,1,"4815988",2800,32.885062,-97.149233,2,,0,,0,,0,2,1922482,1922482,1,1,4821,1482,14892,1,1,1,0,0,0,0,0,0,0,"city",1,1
521,521,"4824768","4843924768",48,"48439","439","48","24768","1561","Euless","58","Euless","TX, Euless","Tarrant County","Tarrant County","South","TX",1922,"Dallas-Fort Worth, TX CMSA",192248,1,1,46005,46088,42128372,0,1,1,33,15,1,1,2,1,76039,1,1997,1,1993,4,3,0,1,0,.n,0,.n,.s,0,.s,.s,.s,.s,.s,.s,.s,.s,0,.n,.n,.n,0,0,.n,.n,,.n,.n,.s,.s,.s,2,1,0,1,.s,.n,.n,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,.n,.n,,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,1,0,0,0,0,1,500,0,0,0,0,.s,.s,.s,.s,.s,.s,.s,0,0,2,3,4,1,.s,.s,.s,.s,.s,.s,.s,.s,,.s,.n,.n,,.s,1,"4824768",2800,32.848253,-97.09178199999999,5,,0,,0,,0,3,1922483,1922483,1,1,4831,1483,14893,1,1,0,0,0,0,0,0,1,0,"city",1,2
523,523,"4827000","4843927000",48,"48439","439","48","27000","1565","Fort Worth","58","Fort Worth","TX, Fort Worth","Tarrant County","Tarrant County","South","TX",1922,"Dallas-Fort Worth, TX CMSA",192248,1,1,534694,535420,757676648,0,1,1,3,2,1,1,4,2,76102,1,.s,1,2002,5,3,2,1,0,.n,1,.s,0,0,0,.n,0,.n,0,.n,0,.n,0,.n,.n,.n,0,0,.n,.n,,.n,.n,.s,.s,.s,1,1,1,0,.n,.n,.n,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,,.n,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,211,0,0,0,0,,.s,,.s,,.s,,1,1,3,3,3,0,2,8888,0,0,0,0,0,1,0,1,0,0,0,1,1,"4827000",2800,32.738881,-97.33378999999999,6,0,0,,0,0,0,6,1922486,1922486,1,2,4861,1486,14895,1,1,0,1,0,0,0,0,1,0,"city",1,5
526,526,"4830644","4843930644",48,"48439","439","48","30644","3230","Grapevine","58","Grapevine","TX, Grapevine","Tarrant County","Tarrant County","South","TX",1922,"Dallas-Fort Worth, TX CMSA",192248,1,1,42059,42131,83603934,0,1,1,33,15,1,1,2,2,76051,1,1984,1,2003,4,1,2,1,0,.n,0,.n,0,0,0,.n,0,.n,0,.n,0,.n,0,.n,.n,.n,0,0,.n,.n,,.n,.n,.s,.s,.s,2,1,0,1,.s,.n,.n,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,.n,.n,,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,0,.s,.s,.s,.s,.s,.s,.s,.s,.s,1,.n,.n,.n,.n,.n,.n,.n,0,0,2,4,4,1,0,.n,.n,.n,.n,.n,.n,.n,,0,0,0,0,0,1,"4830644",2800,32.935025,-97.085784,5,0,0,,0,0,0,3,1922483,1922483,1,1,4831,1483,14893,1,1,0,0,0,0,0,0,0,0,"city",1,2
528,528,"4831928","4843931928",48,"48439","439","48","31928","1576","Haltom City","58","Haltom City","TX, Haltom City","Tarrant County","Tarrant County","South","TX",1922,"Dallas-Fort Worth, TX CMSA",192248,0,1,39018,39229,32097336,0,1,1,33,15,1,1,2,1,76117,1,2002,1,2002,3,2,0,1,0,.n,0,.n,1,1,0,.n,0,.n,1,1998,0,.n,0,.n,.n,.n,0,0,.n,.n,,.n,.n,.s,.s,.s,2,1,0,1,.s,.n,.n,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,.n,.n,,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,.n,1,0,1,0,0,0,0,0,0,0,0,,.s,,.s,,.s,,0,0,2,2,2,0,0,.n,.n,.n,.n,.n,.n,.n,,0,0,0,0,0,1,"4831928",2800,32.816129,-97.27163400000001,4,4,0,,0,1,0,3,1922483,1922483,1,1,4831,1483,14893,1,1,0,0,0,0,0,1,0,0,"city",1,2
